timestamp,ts,x,y,z,std,roll,pitch,yaw,type,status,format
1637086691.221556,1550140658.5243042,21524.723926244405,31929.79861766409,-1360.6613582421437,343044.84895785694,-0.6406428659311358,-0.5633987875944918,-6.286745969571142,position_local,0,json_v2
1637086691.46202,1550140658.74858,21531.438965550267,31939.45840088545,-1360.7159010066325,343175.61315501895,-0.6424529002641084,-0.5564974643307207,-6.294227938450498,position_local,0,json_v2
1637086691.705207,1550140658.9739795,21538.18918786945,31949.16854899885,-1360.7694908167807,343307.0622949239,-0.663613747734872,-0.5618752835765607,-6.290545505062908,position_local,0,json_v2
1637086691.948184,1550140659.2513077,21546.49664972106,31961.11778463904,-1360.834503566925,343468.837237639,-0.642936493638184,-0.5647550624401799,-6.3006535772007695,position_local,0,json_v2
1637086692.323608,1550140659.6513197,21558.481619697035,31978.358376958167,-1360.9270050438033,343702.2579921036,-0.6321930988446478,-0.5610082072101655,-6.301970314782386,position_local,0,json_v2
1637086692.54719,1550140659.8742807,21565.16323488052,31987.970510880088,-1360.9758144456837,343832.40484716184,-0.6440622795918666,-0.5473350600692098,-6.300867162917927,position_local,0,json_v2
1637086692.806289,1550140660.149267,21573.405996945676,31999.828760630848,-1361.0352178653159,343992.96063159604,-0.6432482956578552,-0.5511090549695774,-6.2963048407646465,position_local,0,json_v2
1637086693.055721,1550140660.3738136,21580.138122385277,32009.513663224076,-1361.0866660316915,344124.09936363285,-0.6412919259838311,-0.5340015943626084,-6.293821504427556,position_local,0,json_v2
1637086693.290071,1550140660.5990489,21586.891326508798,32019.229511483165,-1361.1384698202703,344255.6706633287,-0.6349147228336129,-0.5339881254871169,-6.299780416452236,position_local,0,json_v2
1637086693.621965,1550140660.89892,21595.883200506323,32032.166479273976,-1361.2068415017266,344430.88744215627,-0.6112952615964234,-0.5419389063166117,-6.316425473434238,position_local,0,json_v2
1637086693.861718,1550140661.1493585,21603.393826428884,32042.972808162565,-1361.2630047038572,344577.26130810706,-0.6124636449724006,-0.5569834650400707,-6.3251676281091225,position_local,0,json_v2
1637086694.13004,1550140661.4522934,21612.47975339474,32056.047271992942,-1361.3373062434264,344754.3673039219,-0.601977850965522,-0.5501738040830708,-6.328205048254251,position_local,0,json_v2
1637086694.489071,1550140661.7991931,21622.886442484156,32071.02346056671,-1361.4257662540376,344957.24411350745,-0.6076603889592286,-0.5298816684943436,-6.328960159911388,position_local,0,json_v2
1637086694.70512,1550140662.0733142,21631.113721714548,32082.861970133272,-1361.4942982323764,345117.6084946628,-0.6278286637920911,-0.5494310602796743,-6.32538348550153,position_local,0,json_v2
1637086694.956203,1550140662.2989988,21637.88867189783,32092.61007077053,-1361.5504780225458,345249.6701671987,-0.6556800124122879,-0.5484519514989524,-6.315340394169231,position_local,0,json_v2
1637086695.195178,1550140662.5737188,21646.136875192216,32104.477199630004,-1361.6186504366021,345410.46666229237,-0.6537376026120466,-0.5379697549806666,-6.328106909807307,position_local,0,json_v2
1637086695.445767,1550140662.7992506,21652.910564727492,32114.220743839403,-1361.6736112388573,345542.5063927426,-0.6435367172640073,-0.5477120181491497,-6.325506534103076,position_local,0,json_v2
1637086695.814025,1550140663.1740675,21664.16930185413,32130.41514742918,-1361.7671776113175,345762.0131074014,-0.6148057245577161,-0.5591956864404025,-6.3452675904716465,position_local,0,json_v2
1637086696.051764,1550140663.399085,21670.928741298936,32140.13827048188,-1361.823166463123,345893.83211825654,-0.598465852851055,-0.554929443945011,-6.3393328617763505,position_local,0,json_v2
1637086696.416797,1550140663.6984363,21679.921041386096,32153.075039378924,-1361.8977747351403,346069.24342964054,-0.6006359467169842,-0.5548641313972039,-6.3313332039062225,position_local,0,json_v2
1637086696.656158,1550140663.948731,21687.440483319868,32163.893678673736,-1361.9594129957359,346215.95022327144,-0.6210365687322276,-0.5507478222834026,-6.332228981726929,position_local,0,json_v2
1637086696.895596,1550140664.1988516,21694.95653163101,32174.707440789898,-1362.0202231993812,346362.5919388501,-0.630203781324621,-0.5672509366554886,-6.32004396851162,position_local,0,json_v2
1637086697.146856,1550140664.4518402,21702.560195909366,32185.64804554526,-1362.0813770518196,346510.95295743976,-0.6309128210252847,-0.5773920800362865,-6.31919700632893,position_local,0,json_v2
1637086697.385081,1550140664.7486675,21711.48265144676,32198.487317092477,-1362.1519314965315,346685.071508246,-0.6251149950799824,-0.5692606079788689,-6.311404801616874,position_local,0,json_v2
1637086697.623572,1550140664.9736152,21718.245408177852,32208.21928775626,-1362.203436862083,346817.06049186725,-0.6265631391604195,-0.5844958657943204,-6.314214497798833,position_local,0,json_v2
1637086697.873615,1550140665.2237306,21725.76576433973,32219.041195684196,-1362.2608030929955,346963.85211312794,-0.6314566938502505,-0.5737320354730885,-6.3282355050474175,position_local,0,json_v2
1637086698.101705,1550140665.474341,21733.302167521342,32229.886080849254,-1362.3182529547553,347110.9706019283,-0.6472931523733416,-0.5681382313241697,-6.335137190161249,position_local,0,json_v2
1637086698.464724,1550140665.723722,21740.80248480491,32240.67954869934,-1362.3739051412826,347257.4055790205,-0.6389329589350158,-0.5467711390516617,-6.33999688869997,position_local,0,json_v2
1637086698.731458,1550140666.0238123,21749.829900731667,32253.670042017286,-1362.4398296463123,347433.6654846363,-0.6280254543430082,-0.5416699108093462,-6.357696599691636,position_local,0,json_v2
1637086699.082067,1550140666.3242822,21758.869950542805,32266.67970417775,-1362.5068187765514,347610.2021229052,-0.6472957271979208,-0.5483627122477532,-6.350554725429722,position_local,0,json_v2
1637086699.321748,1550140666.623945,21767.88790579942,32279.656986199298,-1362.5732239079837,347786.3181056414,-0.6369237313656925,-0.5464969892399941,-6.369793436216132,position_local,0,json_v2
1637086699.567771,1550140666.8983858,21776.14911899272,32291.544513603672,-1362.6321593261412,347947.6576790222,-0.6295373543482354,-0.563258629716359,-6.353787975002212,position_local,0,json_v2
1637086699.816563,1550140667.1490338,21783.695918178153,32302.40327459183,-1362.6855168737661,348095.04936765786,-0.629631876249101,-0.5555859350690358,-6.352608111353166,position_local,0,json_v2
1637086700.097368,1550140667.3742802,21790.478438929847,32312.163540233163,-1362.733292844848,348227.53578584996,-0.6344850767997758,-0.5512909679895398,-6.347130545139336,position_local,0,json_v2
1637086700.30181,1550140667.5985365,21797.23235556929,32321.882343460118,-1362.780181219211,348359.4698560829,-0.6245235594670275,-0.5510781551907651,-6.350466064743011,position_local,0,json_v2
1637086700.576469,1550140667.8984857,21806.26804302423,32334.883386399993,-1362.841137618667,348535.98230001645,-0.6114044251331707,-0.5531911294224298,-6.351051229189499,position_local,0,json_v2
1637086700.831571,1550140668.1486564,21813.80502799681,32345.73055761352,-1362.8920639093426,348683.2424059083,-0.6282532929068755,-0.5695828464599486,-6.351941091944033,position_local,0,json_v2
1637086701.16189,1550140668.4242237,21822.108010278804,32357.681871268385,-1362.946565983681,348845.4947355519,-0.6268839288577116,-0.5599088724703297,-6.3397585729763355,position_local,0,json_v2
1637086701.402273,1550140668.6736631,21829.624429860716,32368.50238984794,-1362.9964092994892,348992.4025553161,-0.6384013678674153,-0.5328517863730745,-6.337008047913574,position_local,0,json_v2
1637086701.641765,1550140668.9486756,21837.912848479787,32380.433411704256,-1363.0502690527949,349154.4143226214,-0.6415067051218091,-0.5445657728096337,-6.344901700950788,position_local,0,json_v2
1637086701.884835,1550140669.1987247,21845.450245923068,32391.283811308345,-1363.0976949637088,349301.75944172055,-0.6416452226381021,-0.5553272289027382,-6.347784234052778,position_local,0,json_v2
1637086702.125444,1550140669.4236586,21852.231437794366,32401.04645923008,-1363.139033613821,349434.3368596181,-0.6432977208386005,-0.5370636108579746,-6.352533230282131,position_local,0,json_v2
1637086702.367192,1550140669.6993287,21860.54276898517,32413.013410432,-1363.188913860808,349596.8596842353,-0.6557637326349092,-0.5437598791507534,-6.363727351928748,position_local,0,json_v2
1637086702.734963,1550140670.0238097,21870.328103123673,32427.10275255001,-1363.2498057209243,349788.21705485147,-0.6514920617656214,-0.5279677476166141,-6.366040924280949,position_local,0,json_v2
1637086702.974887,1550140670.2988393,21878.62431383216,32439.047542040586,-1363.3002579509741,349950.4604352951,-0.641969618217789,-0.5257985306150234,-6.3573166314403045,position_local,0,json_v2
1637086703.215037,1550140670.5237937,21885.411476447447,32448.819397954685,-1363.3398602509785,350083.197607284,-0.6395835076354875,-0.5348203634051388,-6.346363638072179,position_local,0,json_v2
1637086703.457424,1550140670.7992635,21893.724012466,32460.786882870263,-1363.3891202729003,350245.78315613087,-0.6252035175599124,-0.5311752092835019,-6.33517865894319,position_local,0,json_v2
1637086703.706219,1550140671.0236964,21900.497634753967,32470.53803646902,-1363.4291952892013,350378.2796396649,-0.6193220531210616,-0.5453186454135549,-6.3374907871677655,position_local,0,json_v2
1637086703.943707,1550140671.2736082,21908.0421968453,32481.398855851116,-1363.4732159340033,350525.8532094553,-0.6227734604189017,-0.5464185209076314,-6.337628953860867,position_local,0,json_v2
1637086704.182161,1550140671.5241573,21915.60754570724,32492.289664286134,-1363.517092954345,350673.8405221295,-0.6196071385370353,-0.5625151288494655,-6.332917388767229,position_local,0,json_v2
1637086704.541465,1550140671.8233762,21924.644765225195,32505.299311279392,-1363.5736838720456,350850.62353739946,-0.62187435585693,-0.546545477089008,-6.321954465437523,position_local,0,json_v2
1637086704.717035,1550140672.0523381,21931.56075437279,32515.25695591498,-1363.6178880689972,350985.93400461966,-0.6230173171945823,-0.5430329324590535,-6.320736759990417,position_local,0,json_v2
1637086705.023762,1550140672.2991204,21939.016236184903,32525.9917836416,-1363.666650310374,351131.8109279161,-0.6153053816680307,-0.5497944226082986,-6.333065413581706,position_local,0,json_v2
1637086705.261442,1550140672.5485616,21946.55305941747,32536.843889964948,-1363.716041241484,351279.2964710605,-0.6127359935875528,-0.5513185592570499,-6.331314030308734,position_local,0,json_v2
1637086705.506038,1550140672.823962,21954.874595141886,32548.82717948918,-1363.7703276765058,351442.1736032707,-0.6380119490382784,-0.5526612088882271,-6.338457890715298,position_local,0,json_v2
1637086705.746063,1550140673.0521462,21961.77098728192,32558.758339546253,-1363.814807806636,351577.1604164147,-0.6410860940400134,-0.5458077211545814,-6.3395080083743265,position_local,0,json_v2
1637086706.006616,1550140673.299371,21969.244612293285,32569.520861060682,-1363.8616104626471,351723.4465317605,-0.6547886899527972,-0.5513629824691902,-6.336750791027734,position_local,0,json_v2
1637086706.221785,1550140673.549172,21976.798036245447,32580.397835722277,-1363.9074763558874,351871.29372134776,-0.6565083775361326,-0.5436200205030293,-6.336634800580156,position_local,0,json_v2
1637086706.46171,1550140673.7741559,21983.602368384458,32590.195372845617,-1363.9475017451184,352004.484914277,-0.6533502613199669,-0.5487370711978435,-6.337332289559003,position_local,0,json_v2
1637086706.701762,1550140673.9991684,21990.40879399001,32599.994763127415,-1363.9864980460916,352137.7232871944,-0.6354181529601011,-0.5436283589140839,-6.352031469479558,position_local,0,json_v2
1637086707.079511,1550140674.3736322,22001.740758801807,32616.304941368304,-1364.0502351777398,352359.5244105881,-0.6133958673382153,-0.547531553075848,-6.338090707413645,position_local,0,json_v2
1637086707.30239,1550140674.598928,22008.560346827857,32626.119870679435,-1364.087826499474,352493.01086998894,-0.6195520550370939,-0.5622450957844344,-6.344590471066194,position_local,0,json_v2
1637086707.555839,1550140674.8993304,22017.654497293395,32639.210175350618,-1364.136069213345,352671.0452041567,-0.6144624653845493,-0.558478694315297,-6.340756852266594,position_local,0,json_v2
1637086707.915124,1550140675.174154,22025.975092562472,32651.189226409933,-1364.180103449572,352833.967138671,-0.6183889169048262,-0.5430201922868942,-6.353789853943014,position_local,0,json_v2
1637086708.15623,1550140675.4512417,22034.36663762247,32663.268769243823,-1364.223569782222,352998.27692511317,-0.6316682861030812,-0.5499256507348605,-6.349798383271234,position_local,0,json_v2
1637086708.39746,1550140675.6733172,22041.09413515214,32672.951193740468,-1364.2566246442238,353129.998510058,-0.6427150900742542,-0.5564409452725898,-6.3444246463407845,position_local,0,json_v2
1637086708.634975,1550140675.9488137,22049.44188067419,32684.964139836848,-1364.2960489689522,353293.4471317476,-0.6602224310411232,-0.5512060245687522,-6.334888974512143,position_local,0,json_v2
1637086708.906833,1550140676.1985705,22057.012145723354,32695.85733432509,-1364.3306579126183,353441.6639459327,-0.6560524630571567,-0.5649243712349367,-6.329357250314744,position_local,0,json_v2
1637086709.234289,1550140676.4988184,22066.113787782404,32708.95508315959,-1364.3730339581423,353619.89376821043,-0.667019266303344,-0.5580754558492386,-6.32044190717238,position_local,0,json_v2
1637086709.471891,1550140676.8235695,22075.959679085914,32723.122657331045,-1364.4158107621838,353812.72928747424,-0.6584308667628955,-0.5635172439229209,-6.3206385109703085,position_local,0,json_v2
1637086709.836782,1550140677.1486413,22085.81651993365,32737.305530432066,-1364.455136353783,354005.8183767745,-0.6595377075480843,-0.5505940268381168,-6.329029703275871,position_local,0,json_v2
1637086710.07749,1550140677.373805,22092.644942113177,32747.130483680907,-1364.4809826913095,354139.60041976336,-0.6400521911964201,-0.5511546243733061,-6.325355515151234,position_local,0,json_v2
1637086710.314886,1550140677.6538727,22101.14062731909,32759.35200887989,-1364.5127694885457,354306.0461937091,-0.6459766293448762,-0.5681686218195594,-6.30476963586112,position_local,0,json_v2
1637086710.675667,1550140677.9740343,22110.85508927383,32773.32568136638,-1364.5484976968346,354496.3775427867,-0.6780015204827518,-0.6269160542396126,-6.4733707384679375,position_local,0,json_v2
1637086710.913142,1550140678.2233942,22118.421808332005,32784.20929961207,-1364.573012969774,354644.6607618626,-0.7004582591463019,-0.5460814528187357,-6.459912428927161,position_local,0,json_v2
1637086711.27184,1550140678.598862,22129.82364140607,32800.6018106803,-1364.6081763220132,354868.0049145979,-0.48020765034539303,-0.5259253158092743,-5.931390427957391,position_local,0,json_v2
1637086711.635835,1550140678.8993402,22138.94320748717,32813.73073071413,-1364.6122552437369,355046.80287845095,1.021573776118525,-0.5318322488594818,-2.7568019386224853,position_local,0,json_v2
1637086711.875646,1550140679.2240334,22148.798782541508,32827.95072118181,-1364.6055352100382,355240.0704304337,-2.405429269720313,-11.870070252938225,-21.60013581877812,position_local,0,json_v2
1637086712.11311,1550140679.4737694,22156.343803638985,32838.875587543735,-1364.6061232077182,355388.76207740174,8.838344976137849,-13.101783690970445,-5.11397804903653,position_local,0,json_v2
1637086712.351311,1550140679.7238104,22163.898194144487,32849.81830776069,-1364.6345530933202,355537.6706560061,15.513655905704933,5.214272915202297,34.864113566791055,position_local,0,json_v2
1637086712.591361,1550140679.9737122,22171.511693079403,32860.7860415859,-1364.6661710092462,355686.5258340495,25.314294617495996,3.7601125917152585,58.77902483060539,position_local,0,json_v2
1637086712.837139,1550140680.1983078,22178.41363087016,32870.67900452591,-1364.724702525286,355820.32347697497,37.33838975285463,-5.334366605074009,84.94337623018528,position_local,0,json_v2
1637086713.218276,1550140680.549155,22189.27401028789,32886.28066180463,-1364.927224247497,356029.3331763747,58.379601071591445,-37.87737723078448,134.59906954840062,position_local,0,json_v2
1637086713.578537,1550140680.8990138,9941.399686523559,7249.281756607292,-9766.605617709827,88784.53729361916,54.85644993918926,-41.00611773428042,140.57279530824772,position_local,0,json_v2
1637086713.925122,1550140681.1983871,-32211.63418778136,-109112.21777493085,-87876.3946520754,79310.49397129664,46.40950646467999,-47.04011354461121,164.98325354813574,position_local,0,json_v2
1637086714.164964,1550140681.4741414,-32211.635296439235,-109112.08936832013,-87876.53131777291,79310.51164013032,30.993634964519224,-49.59702515050917,-166.10782745199893,position_local,0,json_v2
1637086714.402451,1550140681.6991045,-32211.628093959407,-109111.94005246823,-87876.69595463648,79310.53258751391,19.05163561968383,-48.88057027748424,-133.96262990092063,position_local,0,json_v2
1637086714.641862,1550140681.9485319,-32211.588709001597,-109111.72114630077,-87876.93731436916,79310.56014526421,11.963839423440785,-47.4046028957771,-120.99232007175898,position_local,0,json_v2
1637086714.881613,1550140682.2235541,-32211.505766192746,-109111.4327082905,-87877.24809355766,79310.59388370793,3.1290949476131535,-41.90294529022579,-98.35452998136054,position_local,0,json_v2
1637086715.125691,1550140682.4991837,-32211.369565726007,-109111.08220018823,-87877.58718418729,79310.62822103081,0.5301025756786766,-36.301145311976505,-81.9300101873636,position_local,0,json_v2
1637086715.367199,1550140682.7490182,-32211.187459791177,-109110.7033645887,-87877.90482246934,79310.65696410573,-0.715030542040176,-34.7185314425567,-78.24171119927347,position_local,0,json_v2
1637086715.738598,1550140682.9986942,-32210.95058564349,-109110.27864645078,-87878.22019787507,79310.68242907518,-2.943030142800246,-32.62928643959531,-71.83719731664067,position_local,0,json_v2
1637086716.095064,1550140683.399232,-220488.37758514253,-90697.43278630772,-22017.38005927851,64766.214603771085,-3.2637366418155915,-26.724835327820067,-58.35183152268665,position_local,0,json_v2
1637086716.321693,1550140683.6735666,-220488.1943913285,-90697.48591802258,-22017.317404035744,64766.211537954245,-4.036293453651116,-25.781035886458543,-57.597819205484605,position_local,0,json_v2
1637086716.565021,1550140683.923559,-220487.93122065125,-90697.55636125244,-22017.2305142085,64766.2066784071,-2.911515734369483,-21.479414545561696,-46.97040106657032,position_local,0,json_v2
1637086716.927376,1550140684.254126,-220487.42480236874,-90697.65721177394,-22017.075420742876,64766.196613090324,-1.581711883999529,-17.094985318926902,-36.25896488774547,position_local,0,json_v2
1637086717.165023,1550140684.5235572,-220486.87147860756,-90697.7364694007,-22016.91180863366,64766.18478157112,1.8658177876571593,-12.545190052821097,-20.336516261564142,position_local,0,json_v2
1637086717.434652,1550140684.7485669,-220486.3009032097,-90697.77334307195,-22016.7483269611,64766.172078371295,0.9635243700562929,-14.35571959150612,-23.10211667484918,position_local,0,json_v2
1637086717.647817,1550140684.9986336,-220485.5641158632,-90697.80109265391,-22016.541047991912,64766.1548673215,0.6495167497796024,-15.91768745723797,-21.576423701620374,position_local,0,json_v2
1637086717.91598,1550140685.2513635,-220484.7130103279,-90697.80943593306,-22016.30182965158,64766.13419814346,-0.43557437534581495,-15.57191326678389,-22.48516839518729,position_local,0,json_v2
1637086718.261736,1550140685.5233371,-103310.74741171637,-4290.183468271263,-29484.45490334331,62290.11675722553,0.4638346953156751,-16.723453211635547,-18.545523132657905,position_local,0,json_v2
1637086718.514126,1550140685.7993584,-103310.62345322393,-4290.17855881478,-29484.409338282738,62290.11306232641,5.062902811345902,-12.596420564241052,-9.404371496389562,position_local,0,json_v2
1637086718.634648,1550140685.9997315,-103310.49274775066,-4290.176027723071,-29484.367136186545,62290.10907646082,9.501341922008425,-9.138071127482595,2.648790649618539,position_local,0,json_v2
1637086719.012965,1550140686.298571,-103310.20634561607,-4290.158095851707,-29484.291807265054,62290.10111962111,15.21420736618235,-5.990344251766643,17.81627239166832,position_local,0,json_v2
1637086719.267504,1550140686.5490632,-103309.88634810716,-4290.124273295779,-29484.224592258295,62290.09274961282,25.090208866973388,-6.989220345468343,38.562474424941605,position_local,0,json_v2
1637086719.475791,1550140686.798496,-103309.48447846607,-4290.04625449639,-29484.15964905962,62290.08324068733,34.305459699484636,-10.12529666581496,45.32903344439526,position_local,0,json_v2
1637086719.836038,1550140687.098565,-103308.92465332,-4289.893140745492,-29484.111209404884,62290.07072541325,41.370265333663774,-10.701058358059104,66.57771914294864,position_local,0,json_v2
1637086719.955874,1550140687.3241248,-103308.46751193637,-4289.726188374768,-29484.10408786992,62290.0610451844,45.04001897092605,-13.84342096522031,85.8392916281764,position_local,0,json_v2
1637086720.313487,1550140687.6243062,-41327.1703078357,-10492.633855415168,-39028.170681506126,61628.54001870386,37.93159174362408,-12.416918797401124,90.6834990283081,position_local,0,json_v2
1637086720.676143,1550140687.9237514,-41327.1371631692,-10492.57528626128,-39028.238800339495,61628.540334011246,25.052729465377638,-10.592162204866783,103.19417859859296,position_local,0,json_v2
1637086720.917931,1550140688.1992815,-41327.072579796026,-10492.489784611242,-39028.296691004965,61628.54116501185,23.97221976251863,-10.947299643421939,104.31422217813615,position_local,0,json_v2
1637086721.17335,1550140688.4983582,-41326.977524366936,-10492.370223379456,-39028.35292208959,61628.54275932791,22.816521268333258,-9.367337038910522,99.73069069719524,position_local,0,json_v2
1637086721.405014,1550140688.7488737,-41326.88975579465,-10492.237389341431,-39028.39219640823,61628.54449765433,18.779701075044926,-2.2906646850932635,64.57576903597824,position_local,0,json_v2
1637086721.657366,1550140688.9987848,-41326.84716141596,-10492.056311613414,-39028.40453916669,61628.545850460316,10.884608499597183,-0.38906198847148465,18.06172745916882,position_local,0,json_v2
1637086722.015213,1550140689.298991,-41326.8851853147,-10491.75570141332,-39028.389505310544,61628.546073513884,9.990555087070879,1.821580911285032,19.39055381061432,position_local,0,json_v2
1637086722.255841,1550140689.523899,-41326.918903798265,-10491.437578374487,-39028.3501748513,61628.545173923405,3.8926172815994455,-3.4781566551852827,-18.546794866338114,position_local,0,json_v2
1637086722.496325,1550140689.7993686,-13624.44982862179,4684.414528156762,-47488.819791984286,61309.812372488515,4.144645906218132,4.946608293611728,-14.497479496465113,position_local,0,json_v2
1637086722.735095,1550140690.0739896,-13624.481259196831,4684.578201653373,-47488.79612611395,61309.81062952699,3.190941149901905,10.862819838023476,-18.860583464114438,position_local,0,json_v2
1637086723.105079,1550140690.3737469,-13624.561914024327,4684.8723165003175,-47488.75130843532,61309.80745682044,1.08949310928939,10.304955239623173,-42.17731225791267,position_local,0,json_v2
1637086723.345242,1550140690.6742215,-13624.695621840272,4685.294370249142,-47488.683428595985,61309.803129327454,0.3283397271658199,8.578157990943541,-53.46464561367635,position_local,0,json_v2
1637086723.615588,1550140690.9486082,-13624.840542152355,4685.826268585439,-47488.605310054714,61309.79843828707,4.720261935315439,-6.41909292629085,-95.3714515993378,position_local,0,json_v2
1637086723.837253,1550140691.1984377,-13624.993287341134,4686.437885468146,-47488.555498856294,61309.79413230856,13.204508020492085,-16.82139726036588,-133.12638739027489,position_local,0,json_v2
1637086724.074981,1550140691.4233978,-13625.143304587256,4687.070262404299,-47488.5438231944,61309.790661988714,12.621523668026514,-14.105972758404876,-135.39101483625112,position_local,0,json_v2
1637086724.317157,1550140691.6529167,-13625.285765047955,4687.799404145481,-47488.563393650584,61309.787624747994,14.302976321346609,-12.548955635032295,-146.84086787284772,position_local,0,json_v2
1637086724.672795,1550140691.9489138,-13625.46528458451,4688.859260514063,-47488.63192021402,61309.78465460567,19.405069969938822,-9.717906870180578,-169.3473953907401,position_local,0,json_v2
1637086724.911733,1550140692.2233987,-13625.630170257935,4689.929181292803,-47488.73073704839,61309.78304042759,21.55336461197271,-11.249099242512957,177.13040126319186,position_local,0,json_v2
1637086725.165176,1550140692.5243475,-13625.80727006702,4691.190708956444,-47488.870719084225,61309.78258907963,24.257283982425093,-15.248709802543138,159.95366641311986,position_local,0,json_v2
1637086725.526076,1550140692.7733047,-13625.96293555493,4692.2911347103745,-47489.002963586325,61309.78325259134,22.08988640130571,-11.32615419120365,164.64262261521569,position_local,0,json_v2
1637086725.670988,1550140692.9990466,-13626.105942454782,4693.328477311516,-47489.13594617208,61309.784661011574,18.673971754314383,-12.239459788515626,173.56758428803963,position_local,0,json_v2
1637086725.887432,1550140693.2239664,-13626.245141380325,4694.38334980789,-47489.27803275302,61309.78685809304,11.939854795572279,-10.419631230196547,-162.60362802552987,position_local,0,json_v2
1637086726.144614,1550140693.4991345,-13626.384785421209,4695.710970701677,-47489.4555476954,61309.79048190693,4.224256215751336,-3.7723851600498746,-134.7070656381199,position_local,0,json_v2
1637086726.371582,1550140693.6991549,-13626.451235376247,4696.694637816611,-47489.58216718596,61309.7935879897,0.5068017121827736,-0.6023592468597165,-118.00625615542256,position_local,0,json_v2
1637086726.732074,1550140694.0515213,-13626.484225697986,4698.468880667101,-47489.79896136661,61309.79953799562,-3.487258768334072,0.43452677398257045,-92.58172259459397,position_local,0,json_v2
1637086726.976391,1550140694.2990885,-13626.443229648028,4699.747348839841,-47489.95022044032,61309.803716497874,-4.704284677372546,3.0560354260511766,-77.23732907346273,position_local,0,json_v2
1637086727.344716,1550140694.6735492,-13626.273531902607,4701.732189307254,-47490.17871493439,61309.80937093841,-3.916880742603089,8.56783772114492,-50.936558136481516,position_local,0,json_v2
1637086727.704808,1550140694.9735422,-13626.051239507977,4703.360995772975,-47490.36063585876,61309.81285894495,-1.3579127480450484,13.66884241776863,-31.843145483680512,position_local,0,json_v2
1637086727.954943,1550140695.198644,-13625.833118281778,4704.60515099622,-47490.49800618283,61309.81467541339,2.395662307304048,15.488346329696304,-14.372960471847835,position_local,0,json_v2
1637086728.086191,1550140695.4605672,-13625.51727631222,4706.073892116119,-47490.66240047098,61309.815850627485,3.9801805935333285,14.103872346770821,-4.796312162820381,position_local,0,json_v2
1637086728.447829,1550140695.7989123,-13625.02899414599,4707.998628316932,-47490.88161988091,61309.815819337025,-1.0889564383502592,13.007333775094795,-18.25199594359075,position_local,0,json_v2
1637086728.736384,1550140696.0541658,-13624.639751425078,4709.470919325546,-47491.04054370204,61309.81468656878,-5.984433892718368,5.9901498229121355,-43.53544901015078,position_local,0,json_v2
