timestamp,time,vx,vy,vz,fom,altitude,transducers_0_id,transducers_0_velocity,transducers_0_distance,transducers_0_rssi,transducers_0_nsd,transducers_0_beam_valid,transducers_1_id,transducers_1_velocity,transducers_1_distance,transducers_1_rssi,transducers_1_nsd,transducers_1_beam_valid,transducers_2_id,transducers_2_velocity,transducers_2_distance,transducers_2_rssi,transducers_2_nsd,transducers_2_beam_valid,transducers_3_id,transducers_3_velocity,transducers_3_distance,transducers_3_rssi,transducers_3_nsd,transducers_3_beam_valid,velocity_valid,status,format,type
1639747615.322287,202.9588165283203,0.0001406697410857305,-0.0003484004409983754,0.00021069365902803838,2.344174026802648e-05,4.765429973602295,0,3.419240238144994e-05,5.074000358581543,-52.37273025512695,-100.29183197021484,True,1,0.00034932157723233104,4.8734002113342285,-48.780540466308594,-100.37464141845703,True,2,0.0003002609882969409,5.262800216674805,-51.307579040527344,-100.95317077636719,True,3,0.0001927666598930955,5.486999988555908,-52.96915054321289,-99.37456512451172,True,True,0,json_v2,velocity
1639747615.439832,186.88702392578125,0.0003606170357670635,-0.00024568114895373583,3.550355540937744e-05,1.6039204638218507e-05,4.765429973602295,0,-0.0001216173404827714,5.074000358581543,-52.31673049926758,-98.56439208984375,True,1,-6.757269147783518e-06,4.8734002113342285,-48.854881286621094,-99.32427978515625,True,2,0.00020401523215696216,5.262800216674805,-51.305870056152344,-98.5607681274414,True,3,4.55537810921669e-05,5.486999988555908,-52.92400360107422,-99.31112670898438,True,True,0,json_v2,velocity
1639747615.68288,196.075439453125,0.0004165452264714986,-0.0005120802670717239,-0.00040265778079628944,2.1874711819691584e-05,4.773606300354004,0,-0.0006150213303044438,5.074000358581543,-52.3305778503418,-97.18394470214844,True,1,-0.0003872492234222591,4.90880012512207,-48.87320327758789,-96.64600372314453,True,2,-0.00011304116924293339,5.262800216674805,-51.285579681396484,-95.33837127685547,True,3,-0.00042488850886002183,5.486999988555908,-52.83791732788086,-98.39430236816406,True,True,0,json_v2,velocity
1639747615.686875,78.39488983154297,-0.010316611267626286,-0.010160817764699459,0.004674491006880999,0.818943440914154,-1,0,0,0.08260000497102737,-70.65113830566406,-97.6900863647461,False,1,0.009791363961994648,0.1534000039100647,-60.36837387084961,-97.12886047363281,True,2,0,0.2832000255584717,-71.04232788085938,-96.31671142578125,False,3,-0.0011540199629962444,0.27140000462532043,-54.28493118286133,-98.4357681274414,True,False,0,json_v2,velocity
1639747615.800876,85.17599487304688,-0.010414193384349346,-0.01044000405818224,0.005360463168472052,0.818943440914154,-1,0,0,0.4012000262737274,-82.84418487548828,-96.17032623291016,False,1,0.010575451888144016,0.1534000039100647,-60.195655822753906,-94.8633804321289,True,2,0,0.47200000286102295,-72.19527435302734,-92.96253204345703,False,3,-0.000670592300593853,0.27140000462532043,-54.26762390136719,-96.58775329589844,True,False,0,json_v2,velocity
1639747615.923087,107.32841491699219,-0.0024964907206594944,0.00147792580537498,0.00045056742965243757,2.3658604621887207,-1,0,0,0.4130000174045563,-86.33972930908203,-96.79608917236328,False,1,0,0.47200000286102295,-68.44575500488281,-96.4811782836914,False,2,-0.0005517071112990379,0.3540000021457672,-71.90862274169922,-95.28104400634766,True,3,0,-1,-100.32258605957031,-98.01025390625,False,False,0,json_v2,velocity
1639747616.042437,120.10979461669922,0.07186546176671982,0.031276293098926544,-0.012089657597243786,0.00433522742241621,-1,0,-0.022152720019221306,0.4012000262737274,-85.90005493164062,-97.0909194946289,True,1,-0.039079368114471436,0.3776000142097473,-71.89677429199219,-96.0357894897461,True,2,-0.0001860363408923149,0.31859999895095825,-70.9259262084961,-95.63619995117188,True,3,0,0.42480000853538513,-78.52336883544922,-95.55207824707031,False,False,0,json_v2,velocity
1639747616.283973,189.63885498046875,-0.00016304789460264146,0.00018640315101947635,-0.00019411918765399605,1.8668179109226912e-05,4.773606300354004,0,-0.000109504209831357,5.074000358581543,-52.207008361816406,-98.59317016601562,True,1,-0.0001628206082386896,4.90880012512207,-48.87701416015625,-98.3243179321289,True,2,-0.0002827391726896167,5.262800216674805,-51.309715270996094,-97.35393524169922,True,3,-0.00014693895354866982,5.486999988555908,-52.89455795288086,-98.06474304199219,True,False,0,json_v2,velocity
1639747616.40004,198.2896270751953,0.0005346168181858957,-0.0006973013514652848,-0.0008468817104585469,2.7867228709510528e-05,4.765429973602295,0,-0.0011048978194594383,5.074000358581543,-52.28118896484375,-98.3658447265625,True,1,-0.0009337628725916147,4.8734002113342285,-48.89303207397461,-98.75755310058594,True,2,-0.0004363685438875109,5.262800216674805,-51.30305099487305,-97.13072967529297,True,3,-0.0008527105674147606,5.486999988555908,-52.85147476196289,-98.8684310913086,True,True,0,json_v2,velocity
1639747616.64271,192.42953491210938,0.0006406216416507959,-0.0005761671345680952,-0.00019488042744342238,2.4844053768902086e-05,5.760217189788818,0,-0.00047867241664789617,5.074000358581543,-52.423709869384766,-97.09458923339844,True,1,-0.00028257269877940416,9.180399894714355,-46.676761627197266,-96.41584014892578,True,2,0.00017123363795690238,5.262800216674805,-51.267967224121094,-95.0357894897461,True,3,-0.00020804814994335175,5.486999988555908,-52.71825408935547,-98.00053405761719,True,True,0,json_v2,velocity
